conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username
1,73E+18;Tue Dec 12 21:58:56 +0000 2023;0;@ganjarpranowo Iye ye. Tp kubu yg mau lepas pa mau legowo hingga nyari2 tali buat nyari yg mau nyambungin tp kyk pa bro mau nyambungin tali.y ya jd 11 12 dong hehehehe.....;1,73E+18;;ganjarpranowo;in;;0;0;0;https://twitter.com/rum45362/status/1734694349018149365;1,66E+18;rum45362
1,73E+18;Tue Dec 12 21:58:52 +0000 2023;0;@ganjarpranowo @ArsjadRasjid @mohmahfudmd Benar benar keren nih pak ganjar sama pak mahfud. memperdayakan pelaku UMKM . Semoga rame yg beli ya pak;1,73E+18;;ganjarpranowo;in;;0;0;0;https://twitter.com/Pristina999/status/1734694330353479738;1,72E+18;Pristina999
1,73E+18;Tue Dec 12 21:58:35 +0000 2023;2;@Opiniku018 @NoviBudi78 @aniesbaswedan @ganjarpranowo @prabowo Pendukung prabowo kena skak mat terus;1,73E+18;;Opiniku018;in; tangerang selatan , banten;0;0;0;https://twitter.com/Muhalim77/status/1734694259633410261;1910354101;Muhalim77
1,73E+18;Tue Dec 12 21:58:16 +0000 2023;0;@Elinaliss97 @agungsuriautama @Dennysiregar7 @ganjarpranowo 2 dan 3 itu sama aja dek... Pilih 1 ajah;1,73E+18;;Elinaliss97;in;Indonesia;0;0;0;https://twitter.com/ErnaUmar1/status/1734694182751723832;408339270;ErnaUmar1
1,73E+18;Tue Dec 12 21:58:10 +0000 2023;51;@Hasbil_Lbs @prabowo @ganjarpranowo @aniesbaswedan Semangat Bang .Kita Akan Ikut Saran Pak Prabowo Kalau Kita Gak Suka Paslon No. 2 ya kita gak akan Pilih Termasuk mungkin statement yang kurang itu Partai Pendukungnya juga ya .;1,73E+18;;Hasbil_Lbs;in;;0;0;3;https://twitter.com/FalNdaru/status/1734694157720154282;1,24E+18;FalNdaru
1,73E+18;Tue Dec 12 21:57:50 +0000 2023;0;@Hasbil_Lbs @ganjarpranowo @prabowo Yang bisa menguraikan nanti @gibran_tweet di debat cawapres;1,73E+18;;Hasbil_Lbs;in;Baubau;0;0;0;https://twitter.com/pettasewa1/status/1734694071933993272;2611665710;pettasewa1
1,73E+18;Tue Dec 12 21:57:48 +0000 2023;0;@NoviBudi78 @aniesbaswedan @ganjarpranowo @prabowo Menang awu kok godres kringetan sak jagung2. Mending awune kuwi sawurke raine ben rodo keset;1,73E+18;;NoviBudi78;in;Malang, Jawa Timur;0;0;0;https://twitter.com/PansirtLurima/status/1734694064786964640;309164068;PansirtLurima
1,73E+18;Tue Dec 12 21:57:10 +0000 2023;0;@Gus_Raharjo @ganjarpranowo Karena beliau tahu mana yg untuk rakyat dan mana untuk pribadi;1,73E+18;;Gus_Raharjo;in;;0;0;0;https://twitter.com/Pristina999/status/1734693902475751475;1,72E+18;Pristina999
1,73E+18;Tue Dec 12 21:56:55 +0000 2023;0;@Paramitha234 @ganjarpranowo @mohmahfudmd Mantap pak Ganjar....;1,73E+18;;Paramitha234;in;;0;0;0;https://twitter.com/HongYam1/status/1734693840991502626;8,03E+17;HongYam1
1,73E+18;Tue Dec 12 21:56:51 +0000 2023;0;@ganjarpranowo @ArsjadRasjid @mohmahfudmd Alhamdulillah semoga laris manis ya semoga UMKM lancar jaya;1,73E+18;;ganjarpranowo;in;;0;0;0;https://twitter.com/3_yukita/status/1734693825564803436;1,66E+18;3_yukita
1,73E+18;Tue Dec 12 21:56:47 +0000 2023;0;@Nicke9662734599 @CNNIndonesia @prabowo @aniesbaswedan @ganjarpranowo Bicara apasih loe gk jelas;1,73E+18;;Nicke9662734599;in;;0;0;0;https://twitter.com/khatamihans/status/1734693809580294170;1,48E+18;khatamihans
1,73E+18;Tue Dec 12 21:56:45 +0000 2023;0;@ganjarpranowo @ArsjadRasjid @mohmahfudmd Memang kece banget sih desainnya pun bagus;1,73E+18;;ganjarpranowo;in;;0;0;0;https://twitter.com/ase02631/status/1734693798855487993;1,71E+18;ase02631
1,73E+18;Tue Dec 12 21:56:31 +0000 2023;0;@NoviBudi78 @aniesbaswedan @ganjarpranowo @prabowo Eh kenyataannya prabowo yg tegang panik smpe mengeluarkan suara yg keras (bukan tegas) a.k.a emosi;1,73E+18;;NoviBudi78;in;Bandung, Jawa Barat;0;0;0;https://twitter.com/inank420/status/1734693739564798220;524092233;inank420
1,73E+18;Tue Dec 12 21:56:06 +0000 2023;0;@ganjarpranowo Semoga setiap langkap pak ganjar selalu diberikan kemudahan;1,73E+18;;ganjarpranowo;in;;0;0;0;https://twitter.com/Pristina999/status/1734693634031923296;1,72E+18;Pristina999
1,73E+18;Tue Dec 12 21:55:57 +0000 2023;0;@ganjarpranowo @ArsjadRasjid @mohmahfudmd Sumpah jaket yang dipakai Pak Ganjar warna putih keren banget aku pengen;1,73E+18;;ganjarpranowo;in;;0;0;0;https://twitter.com/misa58500751272/status/1734693600125194324;1,71E+18;misa58500751272
1,73E+18;Tue Dec 12 21:55:43 +0000 2023;0;@NoviBudi78 @aniesbaswedan @ganjarpranowo @prabowo kadang orang menyembunyikan ketakutannya didalam senyumnya..;1,73E+18;;NoviBudi78;in;;0;0;0;https://twitter.com/kjoevinio/status/1734693537558798371;8,98E+17;kjoevinio
1,73E+18;Tue Dec 12 21:55:35 +0000 2023;0;@DajjalGL @Hasbil_Lbs @prabowo @ganjarpranowo @aniesbaswedan Kasihan banget ya.;1,73E+18;;DajjalGL;in;;0;0;0;https://twitter.com/UdzkurM41994/status/1734693507351433447;1,73E+18;UdzkurM41994
1,73E+18;Tue Dec 12 21:55:32 +0000 2023;0;@NoviBudi78 @aniesbaswedan @ganjarpranowo @prabowo Simbah yg asbun sombong seolah dia yg pasti akan terpilih didukung rezim.;1,73E+18;;NoviBudi78;in;;0;0;0;https://twitter.com/trans_mino/status/1734693492230905970;1,55E+18;trans_mino
1,73E+18;Tue Dec 12 21:55:28 +0000 2023;0;@Hasbil_Lbs @prabowo @ganjarpranowo @aniesbaswedan Trik menilai scr obyektif jangan libatkan emosi kita dan yg kita nilai hrs ditempatkan dialam terbuka bisa dilihat dr segala sudut..selama kita terlibat maka penilaian kita pasti beda dg org lain..ya sah ;1,73E+18;;Hasbil_Lbs;in;AE kota;0;0;0;https://twitter.com/Sonya31397258/status/1734693477311717597;1,09E+18;Sonya31397258
1,73E+18;Tue Dec 12 21:55:18 +0000 2023;0;@ganjarpranowo @ArsjadRasjid @mohmahfudmd Kira kira harganya berapa ya... Mehong gak ya...? ;1,73E+18;;ganjarpranowo;in;;0;0;0;https://twitter.com/nanaolelah/status/1734693434387259489;1,59E+18;nanaolelah
1,73E+18;Tue Dec 12 21:54:41 +0000 2023;0;Sulawesi Selatan persiapkan skill terbaikmu! Turnamen MLBB yang epic akan digelar oleh Saga E-sports di Kota Makassar. Ayo daftarkan timmu segera di https://t.co/apnfgA7VAb #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua https://t.co/hXn9Xd9ad0;1,73E+18;https://pbs.twimg.com/ext_tw_video_thumb/1734693171937058816/pu/img/F9_xaPcWG7dbcoYJ.jpg;;in;;0;0;0;https://twitter.com/sahabatganjar/status/1734693281370665204;1,23E+18;sahabatganjar
1,73E+18;Tue Dec 12 21:54:26 +0000 2023;1;@sasbudiarjo @ganjarpranowo Untuk Indonesia yang lebih baik yang pasti Aminkan Ganjar;1,73E+18;;sasbudiarjo;in;;0;0;0;https://twitter.com/TakingHari93732/status/1734693215520080128;1,64E+18;TakingHari93732
1,73E+18;Tue Dec 12 21:54:24 +0000 2023;1;@ayaheh_shezha @ganjarpranowo Dobol tenan@cahkuwi;1,73E+18;;ayaheh_shezha;in;;0;0;0;https://twitter.com/Osiae3/status/1734693206766588279;1,48E+18;Osiae3
1,73E+18;Tue Dec 12 21:54:06 +0000 2023;1;@Aryprasetyo85 @ganjarpranowo @007koteka @03__nakula @__AnakKolong @Anak__Ogi @al_lasan @militan_nkri @Miduk17 @islah_bahrawi @GunRomli @NgkongRoses Pusing kepala si wowo mencari jawaban yg tepat...;1,73E+18;;Aryprasetyo85;in;;0;0;0;https://twitter.com/HongYam1/status/1734693132858745164;8,03E+17;HongYam1
1,73E+18;Tue Dec 12 21:53:53 +0000 2023;1;@eddy_widodo_165 Yg emosian termanyun- manyun labil gampang terpancing. Pak Ganjar Pranowo @ganjarpranowo tenang sat set tas tes ga kepanjangan omong #DebatCapres No 3 M3nang Total;1,73E+18;;eddy_widodo_165;in;;0;0;0;https://twitter.com/ferystwit/status/1734693080081813965;1,54E+18;ferystwit
1,73E+18;Tue Dec 12 21:53:42 +0000 2023;2;@AndreBW92 @segobecak @ucupzzz @mamaknyaolin @erasmus70 @ganjarpranowo @aniesbaswedan Atasannya dinas provinsi siapa ?;1,73E+18;;AndreBW92;in;Serang Banten;0;0;0;https://twitter.com/afathngantuk/status/1734693031528567292;1370954100;afathngantuk
1,73E+18;Tue Dec 12 21:53:41 +0000 2023;2;@Opiniku018 @NoviBudi78 @aniesbaswedan @ganjarpranowo @prabowo Istilah jawa bingung mau ngomong apa.;1,73E+18;;Opiniku018;in;;0;0;0;https://twitter.com/trans_mino/status/1734693027355263195;1,55E+18;trans_mino
1,73E+18;Tue Dec 12 21:53:27 +0000 2023;0;@ganjarpranowo @ArsjadRasjid @mohmahfudmd Wajib coba nih.. kelihatan nya cakep dan berkualitas ;1,73E+18;;ganjarpranowo;in;;0;0;0;https://twitter.com/2Siji/status/1734692970635690416;1,73E+18;2Siji
1,73E+18;Tue Dec 12 21:53:07 +0000 2023;0;@NoviBudi78 @aniesbaswedan @ganjarpranowo @prabowo ngamukan kok dibilang santuy...;1,73E+18;;NoviBudi78;in;Bima;0;0;0;https://twitter.com/Laskarr411/status/1734692887118655847;1215022903;Laskarr411
1,73E+18;Tue Dec 12 21:52:55 +0000 2023;0;@ganjarpranowo Mantap tampilan yang mengesankan dengan penjelasan yang singkat jelas padat;1,73E+18;;ganjarpranowo;in;;0;0;0;https://twitter.com/TakingHari93732/status/1734692833842598284;1,64E+18;TakingHari93732
1,73E+18;Tue Dec 12 21:52:48 +0000 2023;0;Pada pembukaan debat Capres di KPU Capres nomor urut 3 Ganjar Pranowo menanggapi wacana demokrasi dari Paslon Nomor Urut 1 dengan mengungkapkan bahwa demokrasi tidak dapat terwujud tanpa peran Partai Politik. 🇮🇩🇮🇩🇮🇩 #SahabatGanjar https://t.co/AZd9JKA1Zh;1,73E+18;https://pbs.twimg.com/media/GBLd5-IbkAAWi-Y.jpg;;in;DKI Jakarta, Indonesia;0;0;0;https://twitter.com/Sentani_REBORN/status/1734692805971464240;564007612;Sentani_REBORN
1,73E+18;Tue Dec 12 21:52:38 +0000 2023;0;@selaluujian @Hasbil_Lbs @prabowo @ganjarpranowo @aniesbaswedan Dia kira kita nggak nonton. Kita semua nonton kali. Memalukan memang orang satu ini ..;1,73E+18;;selaluujian;in;;0;0;0;https://twitter.com/UdzkurM41994/status/1734692764997316883;1,73E+18;UdzkurM41994
1,73E+18;Tue Dec 12 21:52:14 +0000 2023;0;@devy_casanofa @ganjarpranowo Setelah melihat debat kelihatan kualitas masing2. Kayaknya Tim Survei sering asal;1,73E+18;;devy_casanofa;in;Solo;0;0;0;https://twitter.com/fuor007/status/1734692661796430125;116383323;fuor007
1,73E+18;Tue Dec 12 21:51:36 +0000 2023;0;@hermanpersempre @Hasbil_Lbs @prabowo @ganjarpranowo @aniesbaswedan Oh. Ini. Gua nonton di live streaming Najwa Shihab. Mereka ngebahas ini. Paslon cuma berdiri doang ditengah kayak di strap. Ternyata ini alasannya gak dikasih podium...;1,73E+18;;hermanpersempre;in;;0;0;0;https://twitter.com/UdzkurM41994/status/1734692503037817066;1,73E+18;UdzkurM41994
1,73E+18;Tue Dec 12 21:51:35 +0000 2023;0;@Gus_Raharjo @ganjarpranowo Pak Ganjar memang orangnya tegas;1,73E+18;;Gus_Raharjo;in;;0;0;0;https://twitter.com/misa58500751272/status/1734692497677578265;1,71E+18;misa58500751272
1,73E+18;Tue Dec 12 21:51:30 +0000 2023;0;@Hasbil_Lbs @prabowo @ganjarpranowo @aniesbaswedan Berarti kamu ga pernah ikut debat. Wkwkwkwkwk Ga bisa menilai https://t.co/Rz6wurXWqt;1,73E+18;https://pbs.twimg.com/media/GBLdng_aoAADO2G.jpg;Hasbil_Lbs;in;;0;0;0;https://twitter.com/GuguGagasssss/status/1734692479482654765;1,62E+18;GuguGagasssss
1,73E+18;Tue Dec 12 21:51:17 +0000 2023;194;@NoviBudi78 @aniesbaswedan @ganjarpranowo @prabowo @NoviBudi78 sepertinya anda saat nonton debat sambil molor ....justru prabowo sangat tegang. Masih ingat g kata katanya kepada aniea saat di tanya soa mk.? Anies...anies...sudahlah kita sama sama tau itu ;1,73E+18;;NoviBudi78;in;DKI Jakarta, Indonesia;0;3;9;https://twitter.com/abhie_000/status/1734692423018914295;1,60E+18;abhie_000
1,73E+18;Tue Dec 12 21:51:00 +0000 2023;0;@ayaheh_shezha @ganjarpranowo Tim kucek jemur ini mah;1,73E+18;;ayaheh_shezha;in;;0;0;0;https://twitter.com/coffmien/status/1734692354022600766;1,45E+18;coffmien
1,73E+18;Tue Dec 12 21:50:40 +0000 2023;0;@Opiniku018 @NoviBudi78 @aniesbaswedan @ganjarpranowo @prabowo lihat dia debat ngeri serangan stroke lagi;1,73E+18;;Opiniku018;in;selalu di sini;0;0;0;https://twitter.com/tambahprihatin/status/1734692268744085841;1,28E+18;tambahprihatin
1,73E+18;Tue Dec 12 21:50:36 +0000 2023;1;@Bukek_Siansu_ @KataNadiaaa @Dharma_tc @ganjarpranowo harus kerja keras ini pak ganjar nya.. hehhe;1,73E+18;;Bukek_Siansu_;in;;0;0;0;https://twitter.com/Tormented89/status/1734692252117872986;1,10E+18;Tormented89
1,73E+18;Tue Dec 12 21:49:43 +0000 2023;2;@RetnosukmaRetno @Generasi_MudaNU @ganjarpranowo @mohmahfudmd heh doel nontn ga nonton itu urusan kita am Allah ﷻ sing goblok kuwi maksiat kok bangga .. faham ra?? https://t.co/L1E8xL8CQs;1,73E+18;https://pbs.twimg.com/ext_tw_video_thumb/1734692011591229440/pu/img/8BIAJlesXv5vyNAP.jpg;RetnosukmaRetno;in;ÜT: -7.3361346,112.7547173;0;2;0;https://twitter.com/opikmac/status/1734692029287006220;57358694;opikmac
1,73E+18;Tue Dec 12 21:48:56 +0000 2023;0;@Jelli_cent @ganjarpranowo @mohmahfudmd Wah top sih satu keluarga aktif semua #GanjarSikatKorupsi #LanjutGANsemuamurah #LanjutGANsemuakerja;1,73E+18;;Jelli_cent;in;Jawa Tengah, Indonesia;0;0;0;https://twitter.com/liii_amri/status/1734691830313415104;1,57E+18;liii_amri
1,73E+18;Tue Dec 12 21:48:50 +0000 2023;6;@ayaheh_shezha @ganjarpranowo Lihat kekakuannya anak muda ini tidak bisa menjaga martabatbya sbg Cawapres. Memuakkan. !;1,73E+18;;ayaheh_shezha;in;;0;0;0;https://twitter.com/Osiae3/status/1734691806682788247;1,48E+18;Osiae3
1,73E+18;Tue Dec 12 21:48:45 +0000 2023;2;@Hasbil_Lbs @prabowo @ganjarpranowo @aniesbaswedan Wowo sampai beberapa kali mengelap keringat cuma bisa meringis ketika dicounter Anies kok dibilang Anies yg keok... Oee cucur basi.. Lo nonton debatnya di acara Lapor Pak Trans7 ?;1,73E+18;;Hasbil_Lbs;in;Banjarmasin;0;0;0;https://twitter.com/Pakekinar/status/1734691786625593448;396666291;Pakekinar
1,73E+18;Tue Dec 12 21:48:26 +0000 2023;1;@Indonesia_Pedia @ganjarpranowo Pendukunh prabowo sellu membully pak ganjar di kasus Wadas yg sdh terselesaikan tp mereka menutup mulut ats pelanggaran HAM prabowo #GanjarSikatKorupsi #LanjutGANsemuakerja #LanjutGANsemuamurah;1,73E+18;;Indonesia_Pedia;in;Sulawesi Selatan;0;0;0;https://twitter.com/SittiHamid14757/status/1734691706719863145;1,70E+18;SittiHamid14757
1,73E+18;Tue Dec 12 21:48:24 +0000 2023;0;@ayaheh_shezha @ganjarpranowo Gpp yg penting kagak koget²;1,73E+18;;ayaheh_shezha;in;Indonesia;0;0;0;https://twitter.com/SukarnoMs/status/1734691697232421281;3109637318;SukarnoMs
1,73E+18;Tue Dec 12 21:48:06 +0000 2023;0;@RstmBcl @ganjarpranowo keluarga harmonis mantap pakk #GanjarSikatKorupsi #LanjutGANsemuakerja #LanjutGANsemuamurah;1,73E+18;;RstmBcl;in;;0;0;0;https://twitter.com/esgooddayy/status/1734691621030289782;1,19E+18;esgooddayy
1,73E+18;Tue Dec 12 21:47:52 +0000 2023;0;@Hasbil_Lbs @prabowo @ganjarpranowo @aniesbaswedan Tidak di larang lho...menghibur diri;1,73E+18;;Hasbil_Lbs;in;matesih ,jateng;0;0;0;https://twitter.com/eksus2197064/status/1734691563186626847;1,68E+18;eksus2197064
1,73E+18;Tue Dec 12 21:47:36 +0000 2023;0;@SaifuddinAbbas2 @Hasbil_Lbs @prabowo @ganjarpranowo @aniesbaswedan Masih belum terlambat sih milih mobil lain.;1,73E+18;;SaifuddinAbbas2;in;;0;0;0;https://twitter.com/UdzkurM41994/status/1734691496639787467;1,73E+18;UdzkurM41994
1,73E+18;Tue Dec 12 21:47:30 +0000 2023;1;@Indonesia_Pedia @ganjarpranowo #GanjarSikatKorupsi Ganjar Mahfud sat set gaspoll untuk membantu permasalahan rakyat termasuk yg berkaitan dengan hukum.. Mengutamakan dialog dengan rakyat #LanjutGANsemuamurah #LanjutGANsemuakerja;1,73E+18;;Indonesia_Pedia;in;Kota Bandung, Jawa Barat;0;0;0;https://twitter.com/TheLadyJokeer/status/1734691472803553397;1,21E+18;TheLadyJokeer
1,73E+18;Tue Dec 12 21:47:21 +0000 2023;0;@Indonesia_Pedia @ganjarpranowo Pak Ganjar emang setenang itu sikapnya banyak orang yang menyalahkannya atas masalah wadas padahal beliau lahh yang berhasil menyelesaikannya #GanjarSikatKorupsi #LanjutGANsemuamurah #LanjutGANsemuakerja;1,73E+18;;Indonesia_Pedia;in;;0;0;1;https://twitter.com/MAOLIDA1705/status/1734691435923058772;1,60E+18;MAOLIDA1705
1,73E+18;Tue Dec 12 21:47:20 +0000 2023;1;UMKM Indonesia berkembang bersama Capres-cawapres nomor urut 3 @ganjarpranowo - @mohmahfudmd Dukungan mereka membawa semangat baru untuk pertumbuhan dan inovasi bagi para pelaku UMKM di Indonesia. #SahabatGanjar #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarMahfud2024 https://t.co/m597XfwaB2;1,73E+18;https://pbs.twimg.com/media/GBLcqNPbUAAMPKH.jpg;;in;Indonesia;0;0;1;https://twitter.com/CintaikarenaNya/status/1734691430956929173;1,35E+18;CintaikarenaNya
1,73E+18;Tue Dec 12 21:47:14 +0000 2023;0;@icikiwir_08 @AlissaWahid @ganjarpranowo @AlissaWahid lupa sejarah sejak era Habibie Gus Dur Mega s/d skrg adakah tuntutan hukum kpd Prabowo terkait HAM. Yg ada hanya tuduhan2 bukan dakwaan. Ini sih bukan typical Gus Dur yg bijak yg dihianati Megawati tap;1,73E+18;;romoatheist;in;London, England;0;0;1;https://twitter.com/irwanka5/status/1734691403283013923;1,60E+18;irwanka5
1,73E+18;Tue Dec 12 21:46:50 +0000 2023;0;@Dennysiregar7 @aniesbaswedan @prabowo @ganjarpranowo Bajer menata honorarium;1,73E+18;;Dennysiregar7;in;;0;0;0;https://twitter.com/MumbulPrakoso/status/1734691305232732655;1,63E+18;MumbulPrakoso
1,73E+18;Tue Dec 12 21:46:23 +0000 2023;4;@Generasi_MudaNU @ganjarpranowo sekolam ya ama dia?? wkwkwk tobat minn https://t.co/PJecNkBIY9;1,73E+18;https://pbs.twimg.com/ext_tw_video_thumb/1734691170184478720/pu/img/qPq6_Vo6R0FqkMYb.jpg;Generasi_MudaNU;in;ÜT: -7.3361346,112.7547173;0;1;0;https://twitter.com/opikmac/status/1734691189537034446;57358694;opikmac
1,73E+18;Tue Dec 12 21:46:15 +0000 2023;0;@Dennysiregar7 @jokowi Gimana bisa jalan jika RUU Perampasan Asset Koruptor yg kemungkinan besar akan sangat bagus untuk mencegah korupsi tidak segera disetujui oleh @PDI_Perjuangan ???!!! PDIP itu partai utama pendukung @ganjarpranowo !!!;1,73E+18;;Dennysiregar7;in;Karanganyar, lereng Lawu;0;0;0;https://twitter.com/ariefbudiawan7/status/1734691158423683409;714965442;ariefbudiawan7
1,73E+18;Tue Dec 12 21:46:10 +0000 2023;0;@NoviBudi78 @aniesbaswedan @ganjarpranowo @prabowo Kalah pengalaman sama mbah prabowo 4 kali coy! Gw kagak mau mati sebelum gw jadi presiden!;1,73E+18;;NoviBudi78;in;Jakarta;0;0;0;https://twitter.com/mojafat/status/1734691137347256781;88203464;mojafat
1,73E+18;Tue Dec 12 21:45:34 +0000 2023;0;@bengkeldodo @ganjarpranowo Ini hanya soal mana yg bisa kerja dan mana yg tidak. Faktanya daerah² yg belum punya kartu tani malah terjadi kelangkaan pupuk. https://t.co/iMCiBmqAEn;1,73E+18;https://pbs.twimg.com/media/GBLcQPZaQAA1tNi.jpg;bengkeldodo;in;;0;0;0;https://twitter.com/AdiUnoP/status/1734690986377548139;1,57E+18;AdiUnoP
1,73E+18;Tue Dec 12 21:45:10 +0000 2023;0;@pedagang_kritik @Hasbil_Lbs @prabowo @ganjarpranowo @aniesbaswedan Saya juga nanya gitu bro. Kok kesimpulannya beda ya sama Saya?;1,73E+18;;pedagang_kritik;in;;0;0;0;https://twitter.com/UdzkurM41994/status/1734690884455911782;1,73E+18;UdzkurM41994
1,73E+18;Tue Dec 12 21:45:08 +0000 2023;0;@ganjarpranowo #Amin/GanjarYes! #PrabowoNo!;1,73E+18;;ganjarpranowo;in;;0;0;0;https://twitter.com/Osiae3/status/1734690875471757725;1,48E+18;Osiae3
1,73E+18;Tue Dec 12 21:44:57 +0000 2023;0;@afathngantuk @segobecak @ucupzzz @mamaknyaolin @erasmus70 @ganjarpranowo @aniesbaswedan Trus dinas pendidikan Provinsi ngapain kok ga tau itu? Dipecuti tok karo gubernur? Anggaran dinas ke mana? Kok bisa nyalahin gubernur Hehehe;1,73E+18;;afathngantuk;in;Surabaya, Indonesia;0;1;0;https://twitter.com/AndreBW92/status/1734690831611904427;136213790;AndreBW92
1,73E+18;Tue Dec 12 21:44:40 +0000 2023;1;@Gank_Of_Petojo @aniesbaswedan @ganjarpranowo Seharusnja 03 menenmpatkn diri Di Tengah . Ttg IKN dgn APBN yg sudah dipakai jika saja Digunakan Buat Transportasi diantara 5 provinsi di Kalimantan Mungkin sudah Cukup Buat tersambungkan Lalu berkembanglah Ko;1,73E+18;;Gank_Of_Petojo;in;;0;1;0;https://twitter.com/Almudattsir/status/1734690759008497899;1,50E+18;Almudattsir
1,73E+18;Tue Dec 12 21:44:15 +0000 2023;0;@NoviBudi78 @aniesbaswedan @ganjarpranowo @prabowo Kalah awu oponeee nyalon ra tau dadi ngunu;1,73E+18;;NoviBudi78;in;;0;0;0;https://twitter.com/niam_son/status/1734690652766781468;1145003185;niam_son
1,73E+18;Tue Dec 12 21:44:11 +0000 2023;11;@Hasbil_Lbs @prabowo @ganjarpranowo @aniesbaswedan Ini saja gagal...ngelamunnya ke gedean https://t.co/LPPnNkEiNv;1,73E+18;https://pbs.twimg.com/ext_tw_video_thumb/1734690597674594304/pu/img/hl2Mln3mqjYGIl4u.jpg;Hasbil_Lbs;in;Kota Medan, Sumatera Utara;0;0;2;https://twitter.com/IndraBa46861342/status/1734690636593508414;1,42E+18;IndraBa46861342
1,73E+18;Tue Dec 12 21:44:08 +0000 2023;0;@bengkeldodo @ganjarpranowo Setelah bikin KO Prabowo wkwkwk https://t.co/IFVlgDoRZP;1,73E+18;https://pbs.twimg.com/ext_tw_video_thumb/1734690584319729664/pu/img/vp7-XgmsTEu96Wfj.jpg;bengkeldodo;in;;0;0;0;https://twitter.com/RafliPadang/status/1734690623800668478;9,88E+17;RafliPadang
1,73E+18;Tue Dec 12 21:43:52 +0000 2023;0;@Hasbil_Lbs @prabowo @ganjarpranowo @aniesbaswedan Bro kita nonton debat capres yang sama kan?;1,73E+18;;Hasbil_Lbs;in;;0;0;0;https://twitter.com/UdzkurM41994/status/1734690557799334172;1,73E+18;UdzkurM41994
1,73E+18;Tue Dec 12 21:43:32 +0000 2023;0;@GunRomli Mantap pak @ganjarpranowo ;1,73E+18;;GunRomli;in;;0;0;0;https://twitter.com/pitersim/status/1734690473556771109;125911074;pitersim
1,73E+18;Tue Dec 12 21:43:15 +0000 2023;0;@MotorMufar99941 @bm_ismail @ganjarpranowo ini nih yg mabok fiksi kemarin. sudah dibilang polusinya datang dari luar jakarta. terus mau ditanya kenapa gak melakukan hal yg di luar daerah kekuasaannya? secara tidak langsung elu semua nganggap si anies mema;1,73E+18;;oraajibla;in;;0;0;0;https://twitter.com/signher16549038/status/1734690403302166997;1,25E+18;signher16549038
1,73E+18;Tue Dec 12 21:42:50 +0000 2023;1;@GunRomli Mantap pak @ganjarpranowo ;1,73E+18;;GunRomli;in;;0;0;0;https://twitter.com/pitersim/status/1734690298356547720;125911074;pitersim
1,73E+18;Tue Dec 12 21:42:27 +0000 2023;0;@Hasbil_Lbs @prabowo @ganjarpranowo @aniesbaswedan cawapresnya kok ikut emasi juga ya https://t.co/UxGjjxDf2q;1,73E+18;;Hasbil_Lbs;in;;0;0;0;https://twitter.com/AliAmin31984360/status/1734690201212191094;1,65E+18;AliAmin31984360
